Age,MonthlyIncome,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Attrition
-0.5391662584750891,-0.5891887023832999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.22734670086570485,-0.9074817226798965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.5391662584750891,-0.43301689335926896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.4463504035345031,-0.728999655223861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.33684855220010396,-0.6765174282457173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.8843578088720997,2.6982809972354858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-0.6486681098094882,1.5239114891051195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.42966440714069,-0.7632087181529345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.3201625558062908,-0.11599874497307269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.008342998196906572,-0.5488177585539586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.8843578088720997,-0.014646428096252568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.008342998196906572,0.7532514192681665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
0.22734670086570485,0.9423574193108707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.8676718124782865,-0.8845340282926919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.5558522548689022,0.008938702246152112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.8676718124782865,0.09095546181523506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.3056792178158831,-0.34101363715871735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.5558522548689022,-0.8307769294041479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.33684855220010396,2.7480010017410956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
1.5413689168784945,-0.8031547046788091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.6486681098094882,-0.6425208439683772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.5391662584750891,-0.7880687204057394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.11784484953130571,-0.26643363040030255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.5391662584750891,-0.9193805271769655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.9938596602064987,2.203205738696721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-0.9771736638126857,-0.641245972057977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.8676718124782865,0.02997408876775629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.6486681098094882,-0.1956782393730885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.3056792178158831,-0.5318194664152885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.8843578088720997,1.4858778104448453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.10115885313749257,-0.6996776012846552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.979376322216091,2.664921848913346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
1.103361511540898,1.1359254710399758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.9771736638126857,-0.9419032642607033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.008342998196906572,-0.00019787977838303393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.7436866231534796,-0.6954280282499877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.008342998196906572,1.5086130261803166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.2106607044718917,1.167159832844782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.11784484953130571,-0.19079123038322088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.1961773664814839,-0.02250813821038746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
1.4318670655440953,2.6859572354349504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
1.7603726195472926,2.3544905387308845,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
0.5558522548689022,-0.339101329293117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.8676718124782865,-0.41410629335499854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.979376322216091,-0.23116217421256222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.1961773664814839,-0.3743727854808573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.008342998196906572,-0.9323417249327014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.7748559575377005,-0.7100890552195906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.11784484953130571,-0.16104421914054828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.1961773664814839,-0.8775222327854906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.9771736638126857,-0.6784297361113176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
1.3223652142096962,2.584179961254663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.10115885313749257,-0.42876732032460146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.6486681098094882,-0.7891311136644064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-1.1961773664814839,-0.14340849104667813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
0.008342998196906572,-0.8875087294169591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.5558522548689022,1.4920396913451133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-2.072192177156677,-1.0800143878873973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.2106607044718917,0.32234471355288097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.10115885313749257,-0.5981128057561017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.5413689168784945,-0.21692610454642605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.4463504035345031,2.0211115341612182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-2.072192177156677,-1.12675969126874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-0.9771736638126857,-0.17889242588615184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.6486681098094882,0.0905305045117683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.22734670086570485,0.6608232057641482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.10115885313749257,-0.17613020341361796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.5391662584750891,-0.2165011472429593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.11784484953130571,1.1809709452074515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
2.3078818762192883,-0.17910490453788522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.6486681098094882,-0.3573744933421873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.6486681098094882,-0.01974591573785358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.8843578088720997,-0.2747202978179042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.6486681098094882,-0.8091041069273436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.42966440714069,1.1420873519402437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.22734670086570485,2.2448515544364627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.6653541062033014,-0.8600989833433538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.3223652142096962,1.585317819456065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.6508707682128936,-0.3318770551341822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
-1.0866755151470848,-0.8552119743534861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.5391662584750891,-0.27089568208670345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.0866755151470848,-0.4302546708867351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.6486681098094882,0.22184231128299436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.5391662584750891,-0.3076544888365774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.9771736638126857,-0.6457080237443779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
-0.7581699611438873,-0.15466985958854704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.6486681098094882,0.5184625091027866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.22734670086570485,2.7131545028568222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.22734670086570485,-0.26877089556936967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
-0.42966440714069,-0.3869090259331265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.103361511540898,2.5066252533719813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
0.6653541062033014,-0.2647338011864355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.0866755151470848,-0.032707113493589485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.869874470881692,-0.3471755180589852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.6653541062033014,0.7398652642089639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.8843578088720997,-0.5962004978905013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.33684855220010396,0.20271923262699057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.8676718124782865,-0.9314918103257679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.8676718124782865,-0.5354316034947559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.7581699611438873,-0.08178968204399924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.0866755151470848,-0.061391731477595184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.008342998196906572,-0.03313207079705624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.11784484953130571,1.0638952081023616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.6486681098094882,0.13600093598271068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
-0.8676718124782865,0.3750394191827581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.2106607044718917,0.33828061243288415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
-1.5246829204846812,-0.7646960687150681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.4463504035345031,-0.10006284609306952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
1.103361511540898,-0.749397605790265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
0.5558522548689022,2.0162245251713506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.8676718124782865,-0.39392082144032786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.5558522548689022,-0.8088916282756102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.5391662584750891,-0.8781596687406906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.2128633628752972,1.2750989879253367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.008342998196906572,-0.1123866078936053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.7581699611438873,-0.3754351787395242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.1961773664814839,-0.2564471337688339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.5558522548689022,0.05908366405522873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.7436866231534796,-0.9198054844804322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
-0.10115885313749257,0.03188639663335667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.10115885313749257,0.6790963698132185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
2.1983800248848895,0.05355921911016097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.33684855220010396,-0.9115188170628306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.7436866231534796,-0.8271647923246805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-0.42966440714069,-0.775957437256937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
0.008342998196906572,-0.6482577675651784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.9938596602064987,-0.2645213225347022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.4463504035345031,0.6060037136169373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
1.4318670655440953,0.8484418552447187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.33684855220010396,-0.026120275289854847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
-0.6486681098094882,-0.8171782956932119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-1.7436866231534796,-0.8046420552409427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
-0.8676718124782865,-0.9140685608836311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.2106607044718917,0.007876308987485236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.0866755151470848,-0.5709155383342297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.9771736638126857,-0.26558371579336904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.3223652142096962,0.9480943429076719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.5413689168784945,-0.3329394483928491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.10115885313749257,-0.8414008619908167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.3201625558062908,-0.2547473045549669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
1.979376322216091,2.157947785877512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-1.4151810691502822,-0.4765750169646109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.7581699611438873,-0.8556369316569529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-1.1961773664814839,-0.7226252956718597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
-1.6341847718190805,-0.9049319788590959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.10115885313749257,0.2322537652179298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.7581699611438873,-0.8962203541380276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
0.008342998196906572,-0.7370738439897293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.33684855220010396,-0.16741857869254956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.5558522548689022,-0.8343890664836153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.008342998196906572,-0.48996117202381356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.6653541062033014,1.6643598779008808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
0.33684855220010396,-0.6491076821721119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.869874470881692,2.7416266421890945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.3201625558062908,0.007451351684018484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.6486681098094882,-0.46680099898487565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.6653541062033014,-0.9019572777348287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.6653541062033014,-0.4209056102104666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.3056792178158831,-0.4283423630211347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.008342998196906572,-0.43641655178700295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.6486681098094882,-0.9104564238041637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.22734670086570485,2.697218603976819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
2.08887817355049,1.4255338733525666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.7581699611438873,0.015738019101620128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.4463504035345031,0.4013867719976967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.9771736638126857,-0.41325637874806503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.3056792178158831,-0.5252326282115539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
1.6508707682128936,0.31150830231447885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.8843578088720997,-0.817815731648412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
1.6508707682128936,2.135850006097241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.5558522548689022,-0.4136813360515318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.7581699611438873,-0.08752660564080036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
2.526885578888087,2.7756232264664344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.9938596602064987,-0.3597117585112544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.5558522548689022,-0.42069313155873317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.4151810691502822,-0.7013774304985222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
-0.3201625558062908,-0.8821967631236248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
0.11784484953130571,-1.0200954080985856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.33684855220010396,2.451593282573037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-1.1961773664814839,-0.7685206844462689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.7581699611438873,-0.9361663406639021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.8676718124782865,1.154198635089046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.8676718124782865,-0.8407634260356166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
-1.9626903258222779,-0.8369388103044157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.7581699611438873,0.4056363450323642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
2.1983800248848895,1.618039531823005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
1.4318670655440953,2.2401770240983283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-0.7581699611438873,-0.8369388103044157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
2.526885578888087,0.7995717653460424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.103361511540898,-0.3044673090605768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.9938596602064987,2.4133471252610295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.2106607044718917,-0.4829493765166122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.869874470881692,-0.5785647697966312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.3201625558062908,-0.7935931653508072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
0.9938596602064987,0.5456597765246587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.6486681098094882,0.8807386103081919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
-0.42966440714069,1.5101003767424501,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.42966440714069,-0.6576068282414469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.7581699611438873,-0.7479102552281315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-0.2106607044718917,0.2399029966803313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.6486681098094882,0.7056562012798904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.3201625558062908,0.7324285113982957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.5558522548689022,-0.9370162552708357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.10115885313749257,0.738802870950297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.6341847718190805,-0.5543422034990264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
1.2128633628752972,-0.5209830551768864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.979376322216091,2.195344028582586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.4463504035345031,-0.057992073049861176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.2106607044718917,-0.37947227312245835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.33684855220010396,1.430845839645901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.22734670086570485,-0.5838767360899656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.6486681098094882,0.016800412360287006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.5558522548689022,0.19188282138858842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.8843578088720997,-0.3607741517699213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.1961773664814839,-0.7993300889476084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.8676718124782865,-0.4761500596611442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
-0.42966440714069,2.0570204263041587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.6486681098094882,1.0738817047338303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-2.072192177156677,-0.9826991653935114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
0.33684855220010396,0.9410825474004705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
0.4463504035345031,0.06545802360722999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-1.1961773664814839,-0.46680099898487565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.2106607044718917,-0.349300304576319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.3201625558062908,-0.2477355090477655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.1961773664814839,-0.8845340282926919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.008342998196906572,0.20994350678592535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
0.9938596602064987,0.8550286934484534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.4463504035345031,2.144349152166576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
0.008342998196906572,0.49530233606384866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.6508707682128936,-0.1967406326317554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.5391662584750891,-0.38159705963979207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
-1.4151810691502822,-0.8717853091886894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
0.11784484953130571,0.7056562012798904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.008342998196906572,-0.011884205623718688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
1.3223652142096962,2.7620245927554987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-1.4151810691502822,-0.8027297473753423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-1.1961773664814839,-0.049067969677059405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-1.4151810691502822,-0.9297919811119009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.4318670655440953,2.4853773881986436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-1.3056792178158831,-0.9363788193156355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-1.4151810691502822,-0.7685206844462689,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.7581699611438873,-0.9497649743748382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
